postId,accountName,status,imagesDownloaded,imagesFailed,error
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1341685330496742,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1253304999334776,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1133087722192189,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1216223150545312,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1481309796534294,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1128640052636956,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6159712644082804,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_791532779681020,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_862364809264483,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1248145479850728,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1540376307294309,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_857850063049291,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1453688619296412,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1553396625992277,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_914699707364326,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1089233246577637,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1210891093576167,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_858111297016074,"Kings Room",pending,0,1,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1112648597569435,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_864844702349827,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_860385740121963,"Kings Room",pending,0,1,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1125457126288582,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1684948149503790,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1610947756903830,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1363310068334268,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1646887723309833,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6048898345164235,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6181038615283540,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1296345355030740,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1629288641736408,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_866334502200847,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1380635329935075,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1490783302253610,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1127975276036767,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_791556636345301,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1124838763017085,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1595618341770105,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1305260544974905,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1119635530204075,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_805407468293551,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6126826394038096,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1236633258504301,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1125211496313145,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1178861294281498,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1482736043058336,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5928228930564511,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_846169144217383,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1509440837054523,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1117587083742253,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1222219339945693,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1576933680305238,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1234504182050542,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1610057430326196,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1131651999002428,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1553403789324894,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_746009350900030,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5976315995755804,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1233167938850833,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1454413459223928,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1348518559813419,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6223348321052569,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1412822300049711,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5711753995545340,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1594674595197813,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1476662056999068,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1229421779225449,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5934544056599665,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1210258600306083,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1571020580896548,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1648820633116542,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_816189320548699,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1682714683060470,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_785923883575243,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_805408061626825,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5999826103404793,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6187223097998425,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1396757318322876,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_722503406583958,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1628594761805796,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1216994420468185,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_121586894001855,"Kings Room",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1207489448085349,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1622775469054392,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1337974967534445,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_862738909886646,"Kings Room",pending,0,1,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1311556720176270,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1249388620562098,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1204979075003053,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_990405543127075,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6046381855415884,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5626624447391629,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1586211562710783,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_861582256009405,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1209046714596289,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_976261027874860,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1453852885946652,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5915210945199643,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_753003450200620,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1218890213611939,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1130977819069846,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5928173023903435,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1127613196072975,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1174890541345240,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1447943549870919,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1236799278487699,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1322411079090834,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_982818500552446,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1661249851873620,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1425581172107157,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6064202856967117,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1278993800099229,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1197861634879113,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1369100224421919,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1475774663754474,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5973310676056336,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1299120501419892,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5941021869285217,"The Star Sydney Poker",fixed,1,0,
FACEBOOK_112289674918260_853559097471294,"Kings Room",pending,0,1,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1344667376865204,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1227664809401146,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1200925508741743,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1228495489318078,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1626032838728655,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_755378513296447,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1327672181898057,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1233176998849927,"The Star Sydney Poker",fixed,12,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1379793800019228,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_119762224184322,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1538624907469449,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_705862624914703,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_734134995420799,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1630320284966577,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_635413541959612,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1406606170671324,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5796602770393795,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5963726387014765,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_774326431401655,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1568894974442442,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_731861218981510,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1128683545965940,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1042160321284930,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1252541676077775,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6023342454386491,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1133210572179904,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1271070537558222,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_861127982721499,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1570941750904431,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1565106441487962,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1124458636388431,"The Star Sydney Poker",fixed,3,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_121907323969812,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5835243009863104,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1231959125638381,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_715366650630967,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1252742529391023,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1361051888560086,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1204452490886694,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1691506455514626,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1626872608644678,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_740138518153780,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1131723045661990,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1660940568571215,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1451185659546708,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1330849571580318,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1248889086443034,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1130071452493816,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1237319121769048,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1582791373052802,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1225683936265900,"The Star Sydney Poker",fixed,4,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1536940354304571,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1618410209490918,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_821926956641602,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1301387628695530,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1129303965903898,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1635503334448272,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1484340882897852,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1443034267028514,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1241212630544013,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_123836603776884,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1478797543452186,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1309247533740522,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_123578057136072,"Kings Room",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_992001906300772,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_875803344587296,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1386261782705763,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_748291540671811,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1432654318066509,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1459387265393214,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_989010636599899,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_949439397223690,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1596954124969860,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_863639319137032,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1291335445531731,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1524618795536727,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_692538159580483,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_861187819382182,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1495593008439306,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1485956266069647,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_643859784448321,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1511341246864482,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1124545343046427,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1379365826728692,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1607194817279124,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1631137261551546,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1127689372732024,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1595902328408373,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_791559769678321,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_867483035419327,"The Star Sydney Poker",fixed,9,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1489145995750674,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1441467587185182,"Poker Palace Australia",fixed,1,0,
